Instance Name; Schedule AssignType; Schedule StartTimeType;FS;BFS;UFS;wFS;Run nr;Cmax;LinearStartDelay;Start Punctuality;Finish Punctuality;ScheduledStartTime0;RealisedStartTime0;RealisedProcessingTime0;Machine0;ScheduledStartTime1;RealisedStartTime1;RealisedProcessingTime1;Machine1;ScheduledStartTime2;RealisedStartTime2;RealisedProcessingTime2;Machine2;ScheduledStartTime3;RealisedStartTime3;RealisedProcessingTime3;Machine3;ScheduledStartTime4;RealisedStartTime4;RealisedProcessingTime4;Machine4;ScheduledStartTime5;RealisedStartTime5;RealisedProcessingTime5;Machine5;ScheduledStartTime6;RealisedStartTime6;RealisedProcessingTime6;Machine6;ScheduledStartTime7;RealisedStartTime7;RealisedProcessingTime7;Machine7;ScheduledStartTime8;RealisedStartTime8;RealisedProcessingTime8;Machine8;ScheduledStartTime9;RealisedStartTime9;RealisedProcessingTime9;Machine9;ScheduledStartTime10;RealisedStartTime10;RealisedProcessingTime10;Machine10;ScheduledStartTime11;RealisedStartTime11;RealisedProcessingTime11;Machine11;ScheduledStartTime12;RealisedStartTime12;RealisedProcessingTime12;Machine12;ScheduledStartTime13;RealisedStartTime13;RealisedProcessingTime13;Machine13;ScheduledStartTime14;RealisedStartTime14;RealisedProcessingTime14;Machine14;ScheduledStartTime15;RealisedStartTime15;RealisedProcessingTime15;Machine15;ScheduledStartTime16;RealisedStartTime16;RealisedProcessingTime16;Machine16;ScheduledStartTime17;RealisedStartTime17;RealisedProcessingTime17;Machine17;ScheduledStartTime18;RealisedStartTime18;RealisedProcessingTime18;Machine18;ScheduledStartTime19;RealisedStartTime19;RealisedProcessingTime19;Machine19;ScheduledStartTime20;RealisedStartTime20;RealisedProcessingTime20;Machine20;ScheduledStartTime21;RealisedStartTime21;RealisedProcessingTime21;Machine21;ScheduledStartTime22;RealisedStartTime22;RealisedProcessingTime22;Machine22;ScheduledStartTime23;RealisedStartTime23;RealisedProcessingTime23;Machine23;ScheduledStartTime24;RealisedStartTime24;RealisedProcessingTime24;Machine24;ScheduledStartTime25;RealisedStartTime25;RealisedProcessingTime25;Machine25;ScheduledStartTime26;RealisedStartTime26;RealisedProcessingTime26;Machine26;ScheduledStartTime27;RealisedStartTime27;RealisedProcessingTime27;Machine27;ScheduledStartTime28;RealisedStartTime28;RealisedProcessingTime28;Machine28;ScheduledStartTime29;RealisedStartTime29;RealisedProcessingTime29;Machine29;ScheduledStartTime30;RealisedStartTime30;RealisedProcessingTime30;Machine30;ScheduledStartTime31;RealisedStartTime31;RealisedProcessingTime31;Machine31;ScheduledStartTime32;RealisedStartTime32;RealisedProcessingTime32;Machine32;ScheduledStartTime33;RealisedStartTime33;RealisedProcessingTime33;Machine33;ScheduledStartTime34;RealisedStartTime34;RealisedProcessingTime34;Machine34;ScheduledStartTime35;RealisedStartTime35;RealisedProcessingTime35;Machine35;ScheduledStartTime36;RealisedStartTime36;RealisedProcessingTime36;Machine36;ScheduledStartTime37;RealisedStartTime37;RealisedProcessingTime37;Machine37;ScheduledStartTime38;RealisedStartTime38;RealisedProcessingTime38;Machine38;ScheduledStartTime39;RealisedStartTime39;RealisedProcessingTime39;Machine39;ScheduledStartTime40;RealisedStartTime40;RealisedProcessingTime40;Machine40;ScheduledStartTime41;RealisedStartTime41;RealisedProcessingTime41;Machine41;ScheduledStartTime42;RealisedStartTime42;RealisedProcessingTime42;Machine42;ScheduledStartTime43;RealisedStartTime43;RealisedProcessingTime43;Machine43;ScheduledStartTime44;RealisedStartTime44;RealisedProcessingTime44;Machine44;ScheduledStartTime45;RealisedStartTime45;RealisedProcessingTime45;Machine45;ScheduledStartTime46;RealisedStartTime46;RealisedProcessingTime46;Machine46;ScheduledStartTime47;RealisedStartTime47;RealisedProcessingTime47;Machine47;ScheduledStartTime48;RealisedStartTime48;RealisedProcessingTime48;Machine48;ScheduledStartTime49;RealisedStartTime49;RealisedProcessingTime49;Machine49;ScheduledStartTime50;RealisedStartTime50;RealisedProcessingTime50;Machine50;ScheduledStartTime51;RealisedStartTime51;RealisedProcessingTime51;Machine51;ScheduledStartTime52;RealisedStartTime52;RealisedProcessingTime52;Machine52;ScheduledStartTime53;RealisedStartTime53;RealisedProcessingTime53;Machine53;ScheduledStartTime54;RealisedStartTime54;RealisedProcessingTime54;Machine54;ScheduledStartTime55;RealisedStartTime55;RealisedProcessingTime55;Machine55;ScheduledStartTime56;RealisedStartTime56;RealisedProcessingTime56;Machine56;ScheduledStartTime57;RealisedStartTime57;RealisedProcessingTime57;Machine57;ScheduledStartTime58;RealisedStartTime58;RealisedProcessingTime58;Machine58;ScheduledStartTime59;RealisedStartTime59;RealisedProcessingTime59;Machine59;ScheduledStartTime60;RealisedStartTime60;RealisedProcessingTime60;Machine60;ScheduledStartTime61;RealisedStartTime61;RealisedProcessingTime61;Machine61;ScheduledStartTime62;RealisedStartTime62;RealisedProcessingTime62;Machine62;ScheduledStartTime63;RealisedStartTime63;RealisedProcessingTime63;Machine63;ScheduledStartTime64;RealisedStartTime64;RealisedProcessingTime64;Machine64;ScheduledStartTime65;RealisedStartTime65;RealisedProcessingTime65;Machine65;ScheduledStartTime66;RealisedStartTime66;RealisedProcessingTime66;Machine66;ScheduledStartTime67;RealisedStartTime67;RealisedProcessingTime67;Machine67;ScheduledStartTime68;RealisedStartTime68;RealisedProcessingTime68;Machine68;ScheduledStartTime69;RealisedStartTime69;RealisedProcessingTime69;Machine69;ScheduledStartTime70;RealisedStartTime70;RealisedProcessingTime70;Machine70;ScheduledStartTime71;RealisedStartTime71;RealisedProcessingTime71;Machine71;ScheduledStartTime72;RealisedStartTime72;RealisedProcessingTime72;Machine72;ScheduledStartTime73;RealisedStartTime73;RealisedProcessingTime73;Machine73;ScheduledStartTime74;RealisedStartTime74;RealisedProcessingTime74;Machine74;ScheduledStartTime75;RealisedStartTime75;RealisedProcessingTime75;Machine75;ScheduledStartTime76;RealisedStartTime76;RealisedProcessingTime76;Machine76;ScheduledStartTime77;RealisedStartTime77;RealisedProcessingTime77;Machine77;ScheduledStartTime78;RealisedStartTime78;RealisedProcessingTime78;Machine78;ScheduledStartTime79;RealisedStartTime79;RealisedProcessingTime79;Machine79;ScheduledStartTime80;RealisedStartTime80;RealisedProcessingTime80;Machine80;ScheduledStartTime81;RealisedStartTime81;RealisedProcessingTime81;Machine81;ScheduledStartTime82;RealisedStartTime82;RealisedProcessingTime82;Machine82;ScheduledStartTime83;RealisedStartTime83;RealisedProcessingTime83;Machine83;ScheduledStartTime84;RealisedStartTime84;RealisedProcessingTime84;Machine84;ScheduledStartTime85;RealisedStartTime85;RealisedProcessingTime85;Machine85;ScheduledStartTime86;RealisedStartTime86;RealisedProcessingTime86;Machine86;ScheduledStartTime87;RealisedStartTime87;RealisedProcessingTime87;Machine87;ScheduledStartTime88;RealisedStartTime88;RealisedProcessingTime88;Machine88;ScheduledStartTime89;RealisedStartTime89;RealisedProcessingTime89;Machine89;ScheduledStartTime90;RealisedStartTime90;RealisedProcessingTime90;Machine90;ScheduledStartTime91;RealisedStartTime91;RealisedProcessingTime91;Machine91;ScheduledStartTime92;RealisedStartTime92;RealisedProcessingTime92;Machine92;ScheduledStartTime93;RealisedStartTime93;RealisedProcessingTime93;Machine93;ScheduledStartTime94;RealisedStartTime94;RealisedProcessingTime94;Machine94;ScheduledStartTime95;RealisedStartTime95;RealisedProcessingTime95;Machine95;ScheduledStartTime96;RealisedStartTime96;RealisedProcessingTime96;Machine96;ScheduledStartTime97;RealisedStartTime97;RealisedProcessingTime97;Machine97;ScheduledStartTime98;RealisedStartTime98;RealisedProcessingTime98;Machine98;ScheduledStartTime99;RealisedStartTime99;RealisedProcessingTime99;Machine99;ScheduledStartTime100;RealisedStartTime100;RealisedProcessingTime100;Machine100
test;GreedyLoadBalancing;LSS;4253;73;158;7173;0;178,834827033668;68,2541625475817;0,702970297029703;0,722772277227723;54;54;-0,397423721638906;1;54;0;0;1;77;79,5789680144757;13,1606404020937;8;63;63;2,72385375056295;2;37;37;4,26405738128427;3;40;40;5,15503174118971;4;51;51;18,5247448914611;5;62;63,8725992451089;15,2026841185738;12;54;54;6,37098075612414;6;34;34;4,95042625229843;7;153;0;0;11;26;26;13,4615770542874;8;72;74,3343601119605;1,71633909600358;8;88;88;15,8582291808751;9;92;92;5,90836132776763;4;99;102,172674432325;8,08976679830529;3;122;0;0;10;142;0;0;1;61;61;4,37395673719921;10;41;41;17,291889830115;11;96;0;0;1;26;26;18,9440153797677;12;165;165,063754456714;11,7587112525949;2;167;0;0;11;124;0;0;1;65;65,723853750563;16,1331894194952;2;121;122,03082802973;18,9103749707229;9;40;41,2640573812843;15,1750698714863;3;64;65,3739567371992;10,144537712028;10;45;45,1550317411897;8,12893734755484;4;39;39;8,46919768903483;7;167;0;0;10;125;0;0;5;61;61;13,7695512449016;6;74;74,3977084196534;9,65769116912142;7;85;0;0;11;133;133;16,838260078785;4;147;0;0;10;137;0;0;10;171;0;0;4;64;0;0;1;103;103;18,7805185500123;10;167;167;11,171146252939;8;52;53,2839690887445;0,148734766936238;4;163;163;2,0637544567139;2;53;53,4327038556808;11,3379894790024;4;152;152,15832910808;9,4835164076848;2;74;79,0722401596332;4,90480905670144;3;47;47,4691976890348;9,70242815386218;7;39;39,4615770542874;11,9786505997131;8;162;0;0;11;106;110,262441230631;20,5447679598869;3;72;75,5184944492272;3,55374571040596;3;103;103,858229180875;18,1725988488549;9;79;83,9770492163346;3,51267125291203;3;100;100;8,24563440873105;5;57;58,291889830115;11,2108856661912;11;54;56,4391272527706;15,255545059821;3;90;92,7396084165693;14,7554425739278;12;123;0;0;1;44;44,9440153797677;2,3176670612065;12;104;0;0;1;82;82;0,653640123066776;2;84;84,0553995887748;15,1700866723996;7;74;74;10,7985924568539;5;45;47,2616824409742;16,6109168041346;12;83;83;8,55603860477065;2;119;119;2,60208382296855;6;108;108,454648429072;0,375437533823654;5;121;121,602083822969;10,1340810009967;6;154;0;0;9;64;64,7706933346832;3,67211487332565;4;70;71,6946723125916;1,13998073330529;3;139;140,941203000453;10,1319186302461;9;130;131,736164823965;11,566641956441;6;50;51,4402276540005;3,11640172852821;8;59;59;1,41035682001584;7;80;0;0;1;147;147;5,15832910808049;2;73;76,0506992079641;3,5282688065116;8;61;61;-0,274740813216886;7;88;0;0;1;109;0;0;5;167;167;11,8348270336679;7;53;54,5566293825287;19,3923381777229;8;68;69,5027754963062;4,83158461565427;11;159;0;0;6;96;0;0;11;164;0;0;11;143;143,302806780406;15,642473728806;6;84;87,4897204692467;14,6829539630786;3;76;79,0752833636827;13,0875102885719;12;149;0;0;9;68;68,4428082080088;4,82165977346608;4;76;76;3,09658914670133;4;62;62;12,3977084196534;7;93;93;13,1418596627291;2;98;98;10,4546484290715;4;174;0;0;10;159;0;0;9;85;85;14,9374375187817;5
